cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
species not in prediction,Hypogastruridae sp.6,Furca development,Short,,Poduromorpha Hypogastruridae sp.6,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.42,Furca development,Long,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Bothroponera sp. 5,Femur length,2.50,,Bothroponerasp. 5,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.9,Furca development,Long,,Symphypleona Katiannidae sp.9,0.71,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 2,Forage strategy,Generalist forager,,Polyrhachissp. 2,0.97,severe,species not extracted at all
species not in prediction,Polyrhachis sp. 3,Body length,3.00,,Polyrhachissp. 3,0.97,severe,species not extracted at all
species not in prediction,Crematogaster sp. 10,Colour value,28,,Crematogastersp. 10,0.97,severe,species not extracted at all
species not in prediction,Katiannidae sp.2,Furca development,Long,,Symphypleona Katiannidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.3,Body length,2.00,,Entomobryomorpha Isotomidae sp.3,0.72,severe,species not extracted at all
species not in prediction,Entomobryidae sp.52,Body length,0.93,,Entomobryomorpha Isotomidae sp.2,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.34,Furca development,Long,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Probolomyrmex sp. 1,Colour value,59,,Probolomyrme x sp. 1,0.92,severe,species not extracted at all
species not in prediction,Paratrechina sp. 1,Eye size,Large,,Paratrechinasp. 1,0.97,severe,species not extracted at all
species not in prediction,Entomobryidae sp.45,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Katiannidae sp.4,Body length,1.00,,Symphypleona Katiannidae sp.4,0.71,severe,species not extracted at all
species not in prediction,Entomobryidae sp.35,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.3,0.71,severe,species not extracted at all
species not in prediction,Hypogastruridae sp.3,Body length,0.58,,Poduromorpha Hypogastruridae sp.3,0.75,severe,species not extracted at all
species not in prediction,Sminthurididae sp.3,Body length,0.98,,Symphypleona Sminthurididae sp.3,0.75,severe,species not extracted at all
species not in prediction,Entomobryidae sp.6,Feeding strategy,Chewing mandibles,,Entomobryomorpha Isotomidae sp.1,0.68,severe,species not extracted at all
