cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Theclinesthes onycha,Associated ants,"Ochetellus glaber, Iridomyrmex purpureus, Notoncus ectatommoides, Nylanderia nr. bourbonica, Polyrhachis nr. ammon, Polyrhachis (Hagiomyrma) lydiae, Camponotus sp., Calomyrmex sp., Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis zohra,Associated ants,Crematogaster laestrygon,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene definita,Associated ants,Linepithema humile,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis plutus,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Jalmenus inous,Associated ants,"Iridomyrmex conifer, Iridomyrmex nr. rufoniger",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Shirozua jonasi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Zinaspa todara,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Flos asoka,Associated ants,Dolichoderus nr. thoracicus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis lycegenes,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Scolitantides orion,Associated ants,"Pheidole pallidula, Tetramorium impurum, Temnothorax sp., Tapinoma erraticum, T. nigerrimum, Camponotus aethiops, Camponotus lateralis, C. ligniperda, C. vagus, C. piceus, Lasius alienus, Lasius niger, Lasius emarginatus, Lasius fuliginosus, Formica fusca, Formica glauca, Cataglyphis cursor",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Nacaduba pactolus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Rapala varuna,Associated ants,Technomyrmex nr. albipes,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala athada,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
species not in prediction,Axiocerses karinae,Associated ants,Crematogaster sp.,,Axiocerses susanae,0.83,severe,species not extracted at all
"species present, trait missing",Kretania eurypilus,Associated ants,"Camponotus kiesenwetteri, Camponotus nr. universitatis,",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Acrodipsas cuprea,Associated ants,"Crematogaster sp., Crematogaster nr. laeviceps",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudodipsas eone,Associated ants,Anonychomyrma gilberti,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala japonica,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Candalides margarita,Associated ants,Technomyrmex sophiae,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus escheri,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Agriades pheretiades,Associated ants,Formica subpilosa,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Una rantaizana,Associated ants,Formica sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena heteronea,Associated ants,"Formica francoeuri (as ""pilicornis""), ",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Catapaecilma major,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Anthene lycaenina,Associated ants,"Oecophylla smaragdina, Camponotus sp., Technomyrmex sp., Tapinoma melanocephalum",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lycaena editha,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Plebejus melissa,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis myrmecophila,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus nivescens,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis natalensis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Neomyrina nivea,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Strymon serapio,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tarucus balkanicus,Associated ants,"Dolichoderus quadripunctatus, Tapinoma melanocephalum, Monomorium sp., Camponotus compressus, Crematogaster sp.,",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene lunulata,Associated ants,"Pheidole sp., Technomyrmex detorquens, Camponotus acvapimensis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudolucia parana,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides thyra,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Axiocerses harpax,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Phasis clavum,Associated ants,"Crematogaster peringueyi, Crematogaster capensis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prosotas felderi,Associated ants,"Crematogaster sp., Dolichoderus sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala wildei,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudalmenus chlorinda,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Ministrymon azia,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phengaris teleius,Associated ants,"Myrmica scabrinodis, M. rubra, M. vandeli, M. sabuleti, M. silvestrii, Myrmica kotokui, Myrmica salina, Myrmica specioides, Myrmica gallienii, Myrmica ruginodis, Myrmica rugulosa, Myrmica kamtschatica, Myrmica forcipata, Myrmica angulinodis, Myrmica eidmanni,",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aloeides pallida,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Plebulina emigdionis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Zizina labradus,Associated ants,"Rhytidoponera sp., Tapinoma sp., Iridomyrmex sp., Paratrechina sp., Prolasius sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lysandra coridon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis acamas,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudodipsas cephenes,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris idmo,Associated ants,"Camponotus nr. myoporus, Camponotus nr. nigriceps, Camponotus terebrans",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Parrhasius polibetes,Associated ants,"Camponotus blandus, Ectatomma tuberculatum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops quassi,Associated ants,Camponotus maculatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Vansomerenia rogersi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Agrodiaetus) damone,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Acrodipsas myrmecophila,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Crudaria capensis,Associated ants,Anoplolepis steingroeveri,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Satyrium edwardsii,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Candalides hyacinthinus,Associated ants,Ochetellus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Icaricia lupini,Associated ants,"Formica francoeuri  (as ""pilicornis"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aloeides apicalis,Associated ants,Monomorium fridae,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudolucia argentina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis avriko,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis ella,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris abrota,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lepidochrysops (Orachrysops) subravus,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cupido minimus,Associated ants,"Lasius alienus, L. niger, Formica fusca, F. rufibarbis, Plagiolepis vindobonensis, Plagiolepis pygmaea, Myrmica rubra, Camponotus piceus, Camponotus sylvaticus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rekoa palegon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Satyrium esculi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aloeides pierus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala similis,Associated ants,Myrmicaria sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paralucia aurifera,Associated ants,Anonychomyrma nr. nitidiceps,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops (Orachrysops) niobe,Associated ants,Camponotus baynei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ogyris olane,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis lyndseyae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Strymon mulucha,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Surendra vivarna,Associated ants,"Anoplolepis gracilipes, Dolichoderus nr. thoracicus, Technomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Deudorix antalus,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Tarucus venosus,Associated ants,Pheidole minor,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Triclema nigeriae,Associated ants,Crematogaster bequaerti,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euchrysops crawshayi,Associated ants,"Monomorium pharaonis (as ""minutum"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Eumedonia eumedon,Associated ants,"Myrmica sp., Lasius alienus, Lasius niger, Tapinoma sp., Formica pratensis, Formica cunicularia, Plagiolepis sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aloeides pringlei,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis nyassae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Lysandra hispanus,Associated ants,"Plagiolepis pygmaea, Crematogaster sordidula, Myrmica sp., Pheidole pallidula",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia vera,Associated ants,Dorymyrmex tener,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Prosotas dubiosa,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tongeia fischeri,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Jalmenus ictinus,Associated ants,"Iridomyrmex purpureus, Iridomyrmex spadius",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis zeuxo,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Satyrium titus,Associated ants,"Formica subsericea, Camponotus nearcticus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cupido comyntas,Associated ants,Lasius sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jamides alecto,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Icaricia acmon,Associated ants,"Crematogaster coarctata, Aphaenogaster occidentalis, Linepithema humile, Tapinoma sessile, Formica francoeuri (as ""pilicornis""), F. neogagates, F. lasioides, F. nr. fusca, ",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus icadius,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris amaryllis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Cigaritis namaqua,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cyclargus dominica,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) violetae (incl. ssp. subbaeticus),Associated ants,"Crematogaster sordidula, Camponotus piceus, Camponotus cruentatus, Iberoformica subrufa, Plagiolepis pygmaea",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudophilotes vicrama,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Satyrium calanus,Associated ants,Lasius sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis pyroeis,Associated ants,Myrmicaria nigra,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops methymna,Associated ants,Camponotus maculatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus theophrastus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Shirozua jonasi,Associated ants,"Lasius spathepus, Lasius fuliginosus, Lasius (Dendrolasius) morisitai",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jamides aleuas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus dorylas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis turneri,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Zinaspa todara,Associated ants,Technomyrmex sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lucia limbaria,Associated ants,"Iridomyrmex nr. gracilis, Iridomyrmex nr. rufoniger, Anonychomyrma nr. itinerans",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops cyane,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis lycegenes,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala horsfieldi,Associated ants,Polyrhachis sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lepidochrysops variabilis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) juldusa,Associated ants,"Lasius flavescens, Myrmica tenuispina",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Nacaduba pactolus,Associated ants,Camponotus compressus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus waterstradti,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis trimeni,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops elgneri,Associated ants,"Philidris cordatus, Ochetellus glaber, Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala athada,Associated ants,Polyrhachis (Myrmhopla) tibialis group,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ogyris ianthis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudophilotes sinaicus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus escheri,Associated ants,"Myrmica scabrinodis, Formica cinerea, Lasius niger, L. alienus, Plagiolepis pygmaea, Tapinoma nigerrimum",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis adonis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Deudorix vansomereni,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebejus melissa,Associated ants,"Aphaenogaster picea, Myrmica americana, Myrmica sculptilis, Myrmica punctiventris, Myrmica fracticornis, Tetramorium caespitum, Monomorium emarginatum, Crematogaster ashmeadi, Crematogaster cerasi, Tapinoma sessile, Dolichoderus plagiatus, Camponotus americanus, Camponotus chromaiodes (as ""ferrugineus""), C. noveboracensis, C. pennsylvanicus, Nylanderia parvula, Formica neogagates, Formica exsectoides, F. fusca, F. incerta, F. lasioides, F. montana, F. schaufussi, F. subsericea, Formica difficilis, F. querquetulana, F. nitidiventris, Lasius alienus, Lasius neoniger, Brachymyrmex depilis",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala dajagaka,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Callophrys (Incisalia) henrici,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus nivescens,Associated ants,"Tapinoma nigerrimum, Lasius sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Neopithecops zalmora,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Ogyris genoveva,Associated ants,"Camponotus nigriceps, C. consobrinus perthianus, C. eastwoodi, C. intrepidus, Camponotus loweryi, Camponotus terebrans, Camponotus nr. subnitidus, Rhytidoponera metallica",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala metamuta,Associated ants,"Crematogaster difformis, Pheidole sp., Tetramorium [Rhoptromyrmex] wroughtonii, Cataulacus sp., Tetraponera sp., Technomyrmex sp., Camponotus sp., Anoplolepis gracilipes",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Prosotas lutea,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs","Crudaria sp. ""TAS 6""",Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Tarucus hazara,Associated ants,"Crematogaster sp., Meranoplus bicolor",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia parana,Associated ants,Dorymyrmex sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus eroides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tomares ballus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Axiocerses harpax,Associated ants,"Crematogaster sp., Pheidole sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Leptotes marina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Hypochrysops epicurus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala kiriwinii,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cyaniris semiargus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Azanus jesous,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cyaniris helena,Associated ants,"Camponotus aethiops, C. vagus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Argyraspodes argyraspis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Rekoa meton,Associated ants,Pheidole sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphilotes enoptes,Associated ants,"Crematogaster mormonum, C. californica, Temnothorax rugatulus, Temnothorax nr. nevadensis, Myrmica nr. lobifrons, Tapinoma sessile, Linepithema humile, Lasius sp., Formica neogagates, Formica nr. integroides, F. manni, F. oreas, F. subpolita, F. argentea, F. densiventris, F. ravida (as ""haemorrhoidalis""), Camponotus vicinus, Myrmecocystus mimicus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Loxura atymnus,Associated ants,"Oecophylla smaragdina, Anoplolepis gracilipes",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebulina emigdionis,Associated ants,"Formica francoeuri  (as ""pilicornis"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lysandra coridon,Associated ants,"Myrmica scabrinodis, M. sabuleti, M. schencki, Myrmica sulcinodis, Aphaenogaster subterranea, Tetramorium caespitum, Temnothorax nr. nigriceps, Tapinoma ambiguum, Tapinoma erraticum, Lasius niger, Lasius paralienus, L. alienus, L. flavus, Plagiolepis vindobonensis, Formica rufa, F. lemani, Formica cunicularia, Formica foreli, Camponotus aethiops",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Candalides heathi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cupido amyntula,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Vansomerenia rogersi,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops polycletus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cupido lorquinii,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lepidochrysops longifalces,Associated ants,Camponotus maculatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix suk,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Celastrina humulus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala eumolphus,Associated ants,Polyrhachis sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis lilacinus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Plebejus argyrognomon,Associated ants,"Myrmica scabrinodis, Myrmica sabuleti, Pristomyrmex punctatus, Lasius alienus, Lasius niger, Lasius sakagamii, Lasius japonicus, Formica pratensis, Formica fusca, Formica selysi, Formica japonica, Formica yessensis, Camponotus vagus, Camponotus japonicus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Surendra quercetorum,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euphilotes battoides,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Azanus ubaldus,Associated ants,"Camponotus sp., Prenolepis sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis ella,Associated ants,"Crematogaster castanea, Pheidole sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Iolana iolas (incl. ssp. debilitata),Associated ants,"Tapinoma erraticum, Camponotus cruentatus, Plagiolepis pygmaea, Lasius emarginatus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene levis,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Oboronia punctatus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euphilotes rita,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Neolucia agricola,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Philiris innotata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Glaucopsyche alexis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lepidochrysops robertsoni,Associated ants,Camponotus niveosetosus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops hippuris,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Aricia artaxerxes,Associated ants,"Lasius sp., Formica selysi",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Euchrysops cnejus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops patricia,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala silhetensis,Associated ants,Polyrhachis armata,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala hellenore,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Strymon heodes (as atacama),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus amandus,Associated ants,"Myrmica specioides, Crematogaster sordidula, Temnothorax sp., Lasius niger, L. alienus, Camponotus aethiops, Formica cinerea, Tapinoma simrothi, Tapinoma nigerrimum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis lyndseyae,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Nacaduba sinhala,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Tarucus rosaceus,Associated ants,"Monomorium salomonis, Plagiolepis pygmaea, Camponotus sicheli",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Nesolycaena urumelia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Talicada nyseus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Euchrysops malathana,Associated ants,"Monomorium sp., Camponotus acvapimensis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aloeides pringlei,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Eooxylides tharis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops theon,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis palmus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides malaccanus,Associated ants,"Meranoplus mucronatus, Crematogaster spp., Acanthomyrmex sp., Dolichoderus sp., Technomyrmex sp., Tapinoma sp., Philidris sp., Camponotus (Tanaemyrmex) sp., Polyrhachis calypso",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chilades parrhasius,Associated ants,Camponotus sericeus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Psychonotis caelius,Associated ants,Technomyrmex nr. albipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Thecla betulae,Associated ants,"Lasius niger, Lasius grandis, Lasius emarginatus, Formica rufibarbis, Camponotus aethiops, Crematogaster scutellaris",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis rileyi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus icadius,Associated ants,Myrmica tarbinskii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ogyris amaryllis,Associated ants,"Anonychomyrma nr. nitidiceps, Iridomyrmex nr. rufoniger, Technomyrmex nr. albipes, Tapinoma sp., Ochetellus nr. glaber, Camponotus sp., Polyrhachis femorata, Podomyrma sp., Paratrechina sp., Crematogaster nr. laeviceps, Crematogaster nr. cornigera",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Axiocerses amanga,Associated ants,"Camponotus niveosetosus, Pheidole sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis cilissa,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Glaucopsyche paphos,Associated ants,Tapinoma simrothi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis syama,Associated ants,Crematogaster popohana,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ogyris subterrestris,Associated ants,"Camponotus nr. myoporus, Camponotus terebrans, Camponotus nr. wiederkehri",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Leptotes plinius,Associated ants,"Crematogaster sp., Iridomyrmex sp., Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis aethon,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene pitmani,Associated ants,Crematogaster gerstaeckeri,,,,moderate,the trait was not extracted for this species
